timestamp,price_usd,ma_6,volatility_12
2025-05-17 03:08:17,103090,103218.16666666667,152.01761759956133
2025-05-17 03:08:27,103091,103219.16666666667,151.7884043562289
2025-05-17 03:08:37,103091,103154.83333333333,151.55704496600674
2025-05-17 03:08:47,103091,103090.5,151.32352958512723
2025-05-17 03:09:57,103095,103091.33333333333,150.94156505299074
2025-05-17 03:10:07,103095,103092.16666666667,150.55359963706098
2025-05-17 03:10:17,103095,103093.0,150.1595868241236
2025-05-17 03:10:28,103098,103094.16666666667,149.6500969434749
2025-05-17 03:10:38,103098,103095.33333333333,110.86638832688256
2025-05-17 03:10:48,103098,103096.5,3.34392258040694
2025-05-17 03:11:59,103101,103097.5,3.776923557218498
2025-05-17 03:12:09,103101,103098.5,3.9389277166579193
2025-05-17 03:12:19,103101,103099.5,3.8641710914117353
2025-05-17 03:12:29,103101,103100.0,3.7040109356677546
2025-05-17 03:12:39,103101,103100.5,3.3154825115239284
2025-05-17 03:12:49,103100,103100.83333333333,2.534608937486924
2025-05-17 03:14:00,103089,103098.83333333333,3.66391081578536
2025-05-17 03:14:10,103089,103096.83333333333,4.458563436872249
2025-05-17 03:14:20,103089,103094.83333333333,5.078176722972923
2025-05-17 03:14:30,103089,103092.83333333333,5.583389872305108
2025-05-17 03:14:40,103089,103090.83333333333,5.944184836906211
2025-05-17 03:15:50,103098,103090.5,5.944184836906211
2025-05-17 03:16:00,103098,103092.0,5.759708540041993
2025-05-17 03:16:10,103098,103093.5,5.556868535497096
2025-05-17 03:16:20,103098,103095.0,5.333570074443288
2025-05-17 03:16:30,103098,103096.5,5.087119806023281
2025-05-17 03:16:41,103100,103098.33333333333,4.981024603699873
2025-05-17 03:17:51,103100,103098.66666666667,4.981024603699873
2025-05-17 03:18:01,103100,103099.0,4.871064849627299
2025-05-17 03:18:12,103102,103099.66666666667,4.737823312335044
2025-05-17 03:18:22,103102,103100.33333333333,4.313474312888089
2025-05-17 03:18:32,103102,103101.0,3.4935004646305785
2025-05-17 03:18:42,103100,103101.0,1.6696942323814328
2025-05-17 03:19:10,103507,103168.83333333333,117.55395279709312
2025-05-17 03:19:52,103100,103168.83333333333,117.50006447468225
2025-05-17 03:20:03,103100,103168.5,117.44589340980475
2025-05-17 03:20:13,103100,103168.16666666667,117.39143921104021
2025-05-17 03:20:23,103100,103167.83333333333,117.33670148419407
2025-05-17 03:20:33,103100,103167.83333333333,117.33670148419407
2025-05-17 03:20:43,103099,103099.83333333333,117.36371851761409
2025-05-17 03:21:54,103104,103100.5,117.26297821838466
2025-05-17 03:22:04,103104,103101.16666666667,117.21373898182699
2025-05-17 03:22:14,103104,103101.83333333333,117.16422041516692
2025-05-17 03:22:24,103104,103102.5,117.11442216408345
2025-05-17 03:22:35,103104,103103.16666666667,117.01087750540438
2025-05-17 03:22:45,103104,103104.0,2.1933093949934013
2025-05-17 03:23:55,103108,103104.66666666667,2.7122058637906186
2025-05-17 03:24:05,103108,103105.33333333333,2.9886147666271734
2025-05-17 03:24:15,103108,103106.0,3.0883456460246133
2025-05-17 03:24:26,103114,103107.66666666667,3.987670396718469
2025-05-17 03:24:36,103108,103108.33333333333,3.7203372336657172
2025-05-17 03:24:46,103114,103110.0,3.765875492230358
2025-05-17 03:25:56,103120,103112.0,5.17570080558163
2025-05-17 03:26:06,103120,103114.0,5.9594589986002156
2025-05-17 03:26:17,103122,103116.33333333333,6.630965013506262
2025-05-17 03:26:27,103120,103117.33333333333,6.66742420241989
2025-05-17 03:26:37,103120,103119.33333333333,6.4078550312016525
2025-05-17 03:26:47,103120,103120.33333333333,5.812734195536537
2025-05-17 03:27:58,103121,103120.5,5.5616380879845915
2025-05-17 03:28:08,103121,103120.66666666667,5.051252473881224
2025-05-17 03:28:18,103121,103120.5,4.1878250712572935
2025-05-17 03:28:28,103122,103120.83333333333,4.055486374830243
2025-05-17 03:28:38,103121,103121.0,2.08166600890629
2025-05-17 03:28:48,103121,103121.16666666667,0.753778387463124
2025-05-17 03:29:59,103121,103121.16666666667,0.7177405898826749
2025-05-17 03:30:09,103121,103121.16666666667,0.6685579527395779
2025-05-17 03:30:19,103121,103121.16666666667,0.5773503031490039
2025-05-17 03:30:29,103121,103121.0,0.5149286886088716
2025-05-17 03:30:39,103121,103121.0,0.4264014786645598
2025-05-17 03:30:50,103121,103121.0,0.2886752024499787
2025-05-17 03:31:00,103121,103121.0,0.2886752024499787
2025-05-17 03:32:10,103122,103121.16666666667,0.3892495223880152
2025-05-17 03:32:20,103122,103121.33333333333,0.45226706015244755
2025-05-17 03:32:30,103122,103121.5,0.45226706015244755
2025-05-17 03:32:40,103124,103122.0,0.9045340553582768
2025-05-17 03:32:51,103124,103122.5,1.1381803831312767
2025-05-17 03:33:01,103124,103123.0,1.279204313400017
2025-05-17 03:34:11,103121,103122.83333333333,1.279204313400017
2025-05-17 03:34:22,103121,103122.66666666667,1.279204313400017
2025-05-17 03:34:32,103121,103122.5,1.279204313400017
